acc,gamma,graph,mse_naive,mse_our,rate,seed
0.3,0.1,WS_N_100_K_30_P_0.2,0.3116309134962733,0.6084884632587212,9,28
0.27,0.1,WS_N_100_K_30_P_0.2,0.31224068628556856,0.6134780378105478,9,29
0.34,0.1,WS_N_100_K_30_P_0.2,0.3306025362152812,0.48555540440483674,11,20
0.33,0.1,WS_N_100_K_30_P_0.2,0.3188135088303611,0.48095400833851776,11,21
0.34,0.1,WS_N_100_K_30_P_0.2,0.30947338922234624,0.4736274003497447,11,22
0.31,0.1,WS_N_100_K_30_P_0.2,0.31215232478762467,0.46015174475371573,11,23
0.37,0.1,WS_N_100_K_30_P_0.2,0.31756557445235506,0.47158794874823545,11,24
0.31,0.1,WS_N_100_K_30_P_0.2,0.31168286193193706,0.4951850837467672,11,25
0.28,0.1,WS_N_100_K_30_P_0.2,0.29563182276995303,0.47062088151356474,11,26
0.36,0.1,WS_N_100_K_30_P_0.2,0.32597772299721944,0.4881931039324449,11,27
0.35,0.1,WS_N_100_K_30_P_0.2,0.31706997830529543,0.46703005473509934,11,28
0.32,0.1,WS_N_100_K_30_P_0.2,0.31771623105389496,0.4802404889959431,11,29
0.48,0.1,WS_N_100_K_30_P_0.2,0.3292253043949423,0.33619688616808074,13,20
0.48,0.1,WS_N_100_K_30_P_0.2,0.33007053609207504,0.3425576306972549,13,21
0.43,0.1,WS_N_100_K_30_P_0.2,0.32188175848451284,0.33709615719163366,13,22
0.43,0.1,WS_N_100_K_30_P_0.2,0.30491205415017325,0.31993595000547825,13,23
0.43,0.1,WS_N_100_K_30_P_0.2,0.3349497020110718,0.34723125845090413,13,24
0.49,0.1,WS_N_100_K_30_P_0.2,0.32065678151828825,0.3310754200805732,13,25
